person_id,sex,race,c_charge_degree,c_charge_desc,is_recid,num_r_cases,r_charge_degree,r_charge_desc,is_violent_recid,num_vr_cases,vr_case_number,vr_charge_degree,vr_charge_desc
10547,Male,African-American,(CO3),arrest case no charge,1,1,(M1),Trespass Other Struct/Conve,0,,,,
10548,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10549,Male,Other,(F3),Pos Cannabis W/Intent Sel/Del,0,,,,0,,,,
10550,Male,Caucasian,(M1),Driving Under The Influence,0,,,,0,,,,
10551,Male,African-American,(F3),Aggravated Assault W/Dead Weap,0,,,,0,,,,
10552,Female,Caucasian,(M2),Unlaw LicTag/Sticker Attach,0,,,,0,,,,
10553,Male,African-American,(F2),arrest case no charge,1,2,(M2),Driving License Suspended,0,,,,
10554,Male,African-American,(F3),Exhibition Weapon School Prop,1,2,(F3),Grand Theft in the 3rd Degree,0,,,,
10555,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,1,1,(M1),Trespass After Warning,0,,,,
10556,Female,African-American,(F3),Uttering a Forged Instrument,0,,,,0,,,,
10557,Male,African-American,(M1),arrest case no charge,0,,,,0,,,,
10558,Male,African-American,(F3),Possession of Cocaine,1,2,(F3),Tampering With Physical Evidence,0,,,,
10559,Male,African-American,(M1),Battery,0,,,,0,,,,
10560,Male,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,1,5,(F3),Tampering With Physical Evidence,1,,15008291CF10A,(F2),Agg Fleeing/Eluding High Speed
10561,Male,African-American,(M1),Battery,0,,,,0,,,,
10562,Female,African-American,(F3),arrest case no charge,0,,,,0,,,,
10563,Male,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10564,Male,Caucasian,(F3),Possession of Ethylone,0,,,,0,,,,
10565,Male,Hispanic,(F1),Traffic Cannabis/25-2000lbs,0,,,,0,,,,
10566,Male,African-American,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10567,Female,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10568,Male,Caucasian,(F3),Driving While License Revoked,0,,,,0,,,,
10569,Male,African-American,(F3),Driving While License Revoked,0,,,,0,,,,
10570,Male,Caucasian,(F3),Possession Of Heroin,0,,,,0,,,,
10571,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,1,2,(M1),Possess Drug Paraphernalia,0,,,,
10572,Male,African-American,(F3),Driving While License Revoked,1,1,(M2),DWLS Canceled Disqul 1st Off,0,,,,
10573,Male,African-American,(F3),Carrying Concealed Firearm,0,,,,0,,,,
10574,Male,Hispanic,(M1),Battery,0,,,,0,,,,
10575,Male,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10576,Female,Caucasian,(F3),Possession Of Diazepam,0,,,,0,,,,
10577,Male,Caucasian,(M2),Viol Injunct Domestic Violence,1,2,(M2),Driving License Suspended,0,,,,
10579,Male,African-American,(M1),Battery,1,2,(M2),Expired Tag/ Reg>6 Months 2nd,0,,,,
10580,Female,Caucasian,(M1),Viol Pretrial Release Dom Viol,0,,,,0,,,,
10581,Male,African-American,(M1),Burglary Unoccupied Dwelling,1,1,(M2),Leave Acc/Attend Veh/More $50,0,,,,
10582,Male,African-American,(F2),arrest case no charge,1,2,(M2),Trespass Struct/Conveyance,0,,,,
10583,Male,African-American,(F3),arrest case no charge,0,,,,0,,,,
10584,Male,Caucasian,(F3),Possession of Cocaine,1,3,(F3),False Ownership Info/Pawn Item,0,,,,
10585,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,0,,,,0,,,,
10586,Male,African-American,(M2),Expired DL More Than 6 Months,1,2,(M2),Susp Drivers Lic 1st Offense,0,,,,
10587,Male,Other,(F3),Felony Battery w/Prior Convict,0,,,,0,,,,
10588,Male,Hispanic,(F2),Purchase Of Cocaine,0,,,,0,,,,
10589,Male,African-American,(M1),Battery,1,1,(M2),Susp Drivers Lic 1st Offense,0,,,,
10590,Male,African-American,(F3),arrest case no charge,1,1,(M1),Battery,1,,14007386MM10A,(M1),Battery
10591,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,2,(M2),Unlaw LicTag/Sticker Attach,0,,,,
10592,Female,Hispanic,(M1),Battery,0,,,,0,,,,
10594,Female,Hispanic,(F3),arrest case no charge,0,,,,0,,,,
10595,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10596,Male,Other,(F3),arrest case no charge,0,,,,0,,,,
10597,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),0,,,,0,,,,
10599,Female,African-American,(M1),Battery,1,1,(M1),Petit Theft $100- $300,0,,,,
10600,Male,African-American,(MO3),Poss Of Controlled Substance,0,,,,0,,,,
10601,Female,Caucasian,(F3),Possession Of Alprazolam,0,,,,0,,,,
10602,Male,African-American,(F3),Fail to Reg as Sexual Offender,0,,,,0,,,,
10603,Female,Hispanic,(M1),Trespass Struct/Convey Occupy,0,,,,0,,,,
10604,Female,Caucasian,(F3),arrest case no charge,1,1,(M1),Battery,1,,14012053MM10A,(M1),Battery
10606,Male,Caucasian,(M2),Disorderly Intoxication,0,,,,0,,,,
10607,Female,Caucasian,(M1),Battery,1,3,(M1),Viol Injunction Protect Dom Vi,0,,,,
10608,Male,Caucasian,(M1),Battery,1,3,(M1),Petit Theft $100- $300,0,,,,
10610,Male,Caucasian,(F3),Possession Of Alprazolam,0,,,,0,,,,
10611,Male,Caucasian,(F3),,1,1,(M1),Trespass Other Struct/Conve,0,,,,
10612,Female,Caucasian,(F2),arrest case no charge,0,,,,0,,,,
10613,Male,Other,(M2),Grand Theft in the 3rd Degree,0,,,,0,,,,
10614,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,2,(M2),Unlaw LicTag/Sticker Attach,0,,,,
10615,Male,Hispanic,(F2),Aggrav Battery w/Deadly Weapon,0,,,,0,,,,
10616,Male,African-American,(F2),arrest case no charge,0,,,,0,,,,
10617,Male,Caucasian,(M2),arrest case no charge,1,2,(M2),Operating W/O Valid License,0,,,,
10618,Male,African-American,(F3),arrest case no charge,1,1,(M1),Resist/Obstruct W/O Violence,0,,,,
10619,Male,African-American,(M1),Battery,1,2,(M1),Possess Cannabis/20 Grams Or Less,1,,14010732MM10A,(M1),Battery
10620,Male,Caucasian,(F1),arrest case no charge,0,,,,0,,,,
10621,Male,Other,(F3),Poss Pyrrolidinovalerophenone,1,2,(F3),Possession of Oxycodone,0,,,,
10622,Female,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10623,Male,Other,(F3),Felony Petit Theft,1,1,(M1),Petit Theft $100- $300,0,,,,
10624,Male,African-American,,,1,3,(M2),Susp Drivers Lic 1st Offense,0,,,,
10625,Male,African-American,(F3),Unauth Poss ID Card or DL,0,,,,0,,,,
10626,Male,Caucasian,(F3),Aggravated Assault,0,,,,0,,,,
10627,Male,Caucasian,(F3),Possession of Oxycodone,0,,,,0,,,,
10628,Male,Other,(M1),Battery,1,1,(F3),Grand Theft in the 3rd Degree,0,,,,
10629,Female,Caucasian,(F3),Possession of Cocaine,1,2,(F3),Possession of Cocaine,1,,14011095MM10A,(M1),Battery
10630,Female,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10631,Male,Caucasian,(F3),Possession of Cannabis,0,,,,0,,,,
10632,Male,African-American,(F1),arrest case no charge,0,,,,0,,,,
10633,Female,Caucasian,(F3),Uttering a Forged Instrument,0,,,,0,,,,
10634,Male,African-American,(M1),Battery,0,,,,0,,,,
10635,Male,Caucasian,(F2),Burglary Unoccupied Dwelling,0,,,,0,,,,
10636,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10637,Male,Caucasian,(M2),Assault,1,1,(M1),Battery,1,,15011585MM10A,(M1),Battery
10638,Female,African-American,(M2),Battery,0,,,,0,,,,
10640,Male,Caucasian,(F3),Robbery Sudd Snatch No Weapon,0,,,,0,,,,
10641,Male,African-American,(F3),Uttering a Forged Instrument,1,1,(M2),Operating W/O Valid License,0,,,,
10643,Male,African-American,(M1),Resist/Obstruct W/O Violence,0,,,,0,,,,
10644,Male,Other,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10645,Male,African-American,(F3),Driving While License Revoked,0,,,,0,,,,
10646,Male,African-American,(F3),Possession of Cocaine,1,4,(F2),Purchase Of Cocaine,0,,,,
10647,Female,Caucasian,(F3),arrest case no charge,1,2,(MO3),,0,,,,
10648,Male,Hispanic,(F3),False Imprisonment,1,2,(F2),Agg Battery Grt/Bod/Harm,1,,15016451CF10A,(F2),Agg Battery Grt/Bod/Harm
10649,Male,African-American,(M1),Battery,0,,,,0,,,,
10650,Male,Hispanic,(M1),Battery,0,,,,0,,,,
10651,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10652,Male,African-American,(M1),Resist Officer w/Violence,1,1,(M2),Posses/Disply Susp/Revk/Frd DL,0,,,,
10653,Male,African-American,(M1),Battery,0,,,,0,,,,
10654,Male,Hispanic,(M1),Battery,0,,,,0,,,,
10655,Female,Other,(F7),Burglary Dwelling Assault/Batt,0,,,,0,,,,
10656,Male,African-American,(F2),Burglary Unoccupied Dwelling,0,,,,0,,,,
10657,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10658,Female,Other,(M1),Battery,0,,,,0,,,,
10659,Male,African-American,(F3),Burglary Conveyance Unoccup,1,2,(F1),,0,,,,
10660,Male,Hispanic,(M1),Battery,1,1,(M1),Battery,1,,14008472MM10A,(M1),Battery
10661,Female,Caucasian,(M2),Driving Under The Influence,0,,,,0,,,,
10663,Male,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10664,Male,African-American,(F3),arrest case no charge,1,1,(F2),Escape,0,,,,
10665,Male,African-American,(F3),Felony Petit Theft,1,1,(F3),Felony Petit Theft,0,,,,
10666,Male,African-American,(F2),arrest case no charge,1,1,(F2),Deliver Cocaine,0,,,,
10667,Female,African-American,(F3),Battery on Law Enforc Officer,0,,,,0,,,,
10668,Male,African-American,(F3),Attempted Robbery  No Weapon,0,,,,0,,,,
10669,Male,Caucasian,(M1),Driving Under The Influence,1,4,(M1),Resist/Obstruct W/O Violence,0,,,,
10670,Female,African-American,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10671,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,1,1,(M2),Susp Drivers Lic 1st Offense,0,,,,
10672,Female,African-American,(M1),Battery,0,,,,0,,,,
10673,Female,African-American,(F3),Aggravated Assault W/dead Weap,1,1,(F3),Neglect Child / No Bodily Harm,0,,,,
10675,Male,Caucasian,(F3),Felony Batt(Great Bodily Harm),1,2,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1,,16000966MM10A,(M1),Battery
10676,Male,Other,(F2),Deliver Cocaine,0,,,,0,,,,
10677,Male,African-American,(F3),Felony Battery (Dom Strang),1,2,(M1),Susp Drivers Lic 1st Offense,0,,,,
10678,Male,Hispanic,(F3),Tamper With Witness/Victim/CI,1,1,(M2),Susp Drivers Lic 1st Offense,0,,,,
10679,Male,Caucasian,(F3),Aggrav Stalking After Injunctn,0,,,,0,,,,
10680,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,1,1,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10682,Female,Hispanic,(F1),arrest case no charge,0,,,,0,,,,
10683,Male,African-American,(F3),arrest case no charge,0,,,,0,,,,
10684,Male,African-American,(F3),Felony Battery (Dom Strang),0,,,,0,,,,
10685,Female,African-American,(F3),Battery on Law Enforc Officer,0,,,,0,,,,
10686,Male,Caucasian,(F3),Unauth Poss ID Card or DL,0,,,,0,,,,
10687,Male,African-American,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10688,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,0,,,,0,,,,
10689,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10690,Male,African-American,(F3),Resist Officer w/Violence,0,,,,0,,,,
10691,Female,African-American,(M1),Battery,0,,,,0,,,,
10692,Male,African-American,(M2),Assault,1,2,(F2),Deliver Cocaine,0,,,,
10693,Male,Other,(M1),Driving Under The Influence,0,,,,0,,,,
10694,Male,African-American,(M1),arrest case no charge,0,,,,0,,,,
10695,Male,Caucasian,(M1),Battery,1,1,(M2),Driving License Suspended,0,,,,
10696,Male,African-American,(F3),Possession Burglary Tools,0,,,,0,,,,
10697,Male,Caucasian,(F3),Possession of Cocaine,1,1,(M1),Trespass Other Struct/Convey,0,,,,
10698,Male,African-American,(F3),Poss Contr Subst W/o Prescript,1,2,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10699,Male,African-American,(F3),Possession of Cocaine,1,6,(M1),Resist/Obstruct W/O Violence,1,,14005452CF10A,(F3),Battery on Law Enforc Officer
10700,Male,African-American,(F3),Possession of Cocaine,1,2,(F3),Possession of Cocaine,0,,,,
10701,Male,African-American,(F3),Felony Petit Theft,0,,,,0,,,,
10702,Male,African-American,(F2),arrest case no charge,0,,,,0,,,,
10703,Male,African-American,(F1),Deliver Cocaine 1000FT Park,0,,,,0,,,,
10704,Male,African-American,(F3),arrest case no charge,0,,,,0,,,,
10705,Male,Hispanic,(M1),Trespass/Property/Other Structure,0,,,,0,,,,
10706,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,0,,,,0,,,,
10708,Male,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10709,Male,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0,,,,0,,,,
10710,Male,African-American,(F3),Possession of Cannabis,0,,,,0,,,,
10711,Male,Hispanic,(M1),Resist Officer w/Violence,0,,,,0,,,,
10712,Male,African-American,(F3),Possession Burglary Tools,1,2,(M1),Resist/Obstruct W/O Violence,0,,,,
10713,Female,Hispanic,(M1),Battery,0,,,,0,,,,
10714,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,0,,,,0,,,,
10715,Female,Caucasian,(F2),Deliver Oxycodone,0,,,,0,,,,
10716,Female,Other,(F3),arrest case no charge,0,,,,0,,,,
10718,Male,Other,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10719,Male,African-American,(M2),Driving License Suspended,0,,,,0,,,,
10720,Male,African-American,(M1),Battery,1,1,(M1),Battery,1,,15002685MM10A,(M1),Battery
10721,Male,Caucasian,(M2),Disorderly Intoxication,0,,,,0,,,,
10722,Female,Other,(F3),Aggravated Assault W/Dead Weap,0,,,,0,,,,
10723,Female,Caucasian,(F3),arrest case no charge,1,2,(F3),Uttering Forged Bills,0,,,,
10725,Male,African-American,(F7),Possess/Use Weapon 1 Deg Felon,0,,,,0,,,,
10726,Male,Hispanic,(M1),Driving Under The Influence,0,,,,0,,,,
10727,Female,Caucasian,(M1),Viol Injunct Domestic Violence,0,,,,0,,,,
10728,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,1,3,(M1),Battery,1,,14004715CF10A,(F3),Aggravated Assault W/Dead Weap
10729,Male,African-American,(F3),Failure To Return Hired Vehicle,1,1,(M1),Battery,1,,15006266MM10A,(M1),Battery
10730,Female,African-American,(M1),Battery,0,,,,0,,,,
10732,Male,Caucasian,(F3),Felony Battery w/Prior Convict,0,,,,0,,,,
10733,Male,African-American,(F2),arrest case no charge,1,1,(M2),Susp Drivers Lic 1st Offense,0,,,,
10734,Female,African-American,(M1),Battery,0,,,,0,,,,
10735,Male,African-American,(F3),arrest case no charge,0,,,,0,,,,
10736,Male,African-American,(F3),arrest case no charge,1,2,(F3),Possession Of Alprazolam,0,,,,
10737,Female,Caucasian,(F3),,0,,,,0,,,,
10738,Male,Hispanic,(F3),Battery on Law Enforc Officer,0,,,,0,,,,
10739,Male,African-American,(M2),Petit Theft,0,,,,0,,,,
10740,Male,Hispanic,(M2),arrest case no charge,0,,,,0,,,,
10742,Male,African-American,(F3),Uttering Forged Bills,0,,,,0,,,,
10743,Male,African-American,(F3),arrest case no charge,1,1,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10744,Male,African-American,(M1),Possession of Cocaine,0,,,,0,,,,
10745,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,0,,,,0,,,,
10746,Female,African-American,(M1),Battery,0,,,,0,,,,
10747,Male,Other,(F3),Aggravated Assault W/Dead Weap,0,,,,0,,,,
10748,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10749,Female,African-American,(F2),Robbery / No Weapon,0,,,,0,,,,
10750,Female,Caucasian,(M1),Battery,0,,,,0,,,,
10752,Female,Caucasian,(F2),arrest case no charge,0,,,,0,,,,
10753,Male,African-American,(F3),Possession of Cocaine,1,1,(F2),Aggravated Battery / Pregnant,1,,13005926CF10A,(F2),Aggravated Battery / Pregnant
10754,Female,Hispanic,(M1),Battery,0,,,,0,,,,
10756,Male,Caucasian,(F3),Tampering With Physical Evidence,0,,,,0,,,,
10757,Male,African-American,(M1),Viol Injunct Domestic Violence,1,4,(F3),Stalking (Aggravated),1,,14012691CF10A,(F3),Stalking (Aggravated)
10758,Male,African-American,(M1),Driving Under The Influence,0,,,,0,,,,
10759,Male,Caucasian,(M2),arrest case no charge,0,,,,0,,,,
10760,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,1,2,(F3),Possession of Oxycodone,0,,,,
10761,Male,African-American,(F2),Burglary Unoccupied Dwelling,1,3,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10762,Female,Hispanic,(M1),DUI - Enhanced,0,,,,0,,,,
10763,Male,African-American,(M1),Battery,0,,,,0,,,,
10764,Male,African-American,(F3),Felony Batt(Great Bodily Harm),1,1,(F2),Agg Fleeing/Eluding High Speed,1,,15006442CF10A,(F2),Agg Fleeing/Eluding High Speed
10765,Male,African-American,(F3),Uttering Forged Bills,0,,,,0,,,,
10766,Male,African-American,(F3),Possession of Cocaine,1,4,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10767,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10768,Male,Caucasian,(M1),DUI Property Damage/Injury,1,1,(M2),Operating W/O Valid License,0,,,,
10769,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10770,Male,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10771,Male,African-American,(F2),Burglary Unoccupied Dwelling,0,,,,0,,,,
10772,Male,African-American,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10773,Male,Caucasian,(F3),Burglary Conveyance Unoccup,1,1,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10774,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,1,3,(F1),Kidnapping,1,,13010050CF10A,(F3),Aggravated Assault W/dead Weap
10775,Male,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,0,,,,0,,,,
10776,Male,Hispanic,(M1),arrest case no charge,0,,,,0,,,,
10777,Male,African-American,(M2),Trespass Struct/Conveyance,0,,,,0,,,,
10778,Male,Caucasian,(M2),Reckless Driving,1,1,(M1),Battery,1,,15005627MM10A,(M1),Battery
10779,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,0,,,,0,,,,
10780,Male,Caucasian,(M2),Battery,0,,,,0,,,,
10781,Male,African-American,(F3),Battery on Law Enforc Officer,1,2,(M1),Resist/Obstruct W/O Violence,0,,,,
10782,Male,African-American,(F3),Retail Theft $300 1st Offense,0,,,,0,,,,
10783,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10784,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),0,,,,0,,,,
10785,Female,Caucasian,(F3),Neglect Child / No Bodily Harm,0,,,,0,,,,
10786,Female,Caucasian,(M1),Viol Injunct Domestic Violence,0,,,,0,,,,
10787,Female,African-American,(M1),Battery,1,1,(M1),Criminal Mischief>$200<$1000,0,,,,
10788,Male,Asian,(M1),DUI Level 0.15 Or Minor In Veh,0,,,,0,,,,
10789,Male,African-American,(M1),Battery,0,,,,0,,,,
10791,Male,African-American,(F3),Aggravated Assault W/Dead Weap,0,,,,0,,,,
10792,Male,African-American,(F2),arrest case no charge,0,,,,0,,,,
10793,Female,Caucasian,(F3),Tampering With Physical Evidence,1,2,(F3),Grand Theft in the 3rd Degree,0,,,,
10794,Male,African-American,(F3),Driving While License Revoked,1,2,(M2),Operating W/O Valid License,0,,,,
10795,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,1,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10796,Male,African-American,(F1),Traff In Cocaine <400g>150 Kil,0,,,,0,,,,
10797,Male,Caucasian,(F2),Deliver Cocaine,0,,,,0,,,,
10799,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,1,(M1),Unlaw Use False Name/Identity,0,,,,
10800,Male,Caucasian,(M1),Stalking (Aggravated),0,,,,0,,,,
10801,Male,African-American,(F2),arrest case no charge,1,1,(M1),Possess Cannabis/20 Grams Or Less,0,,,,
10802,Male,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10803,Male,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10805,Male,Caucasian,(F3),Burglary Structure Unoccup,0,,,,0,,,,
10806,Male,African-American,(F2),Burglary Unoccupied Dwelling,1,2,(M1),Resist/Obstruct W/O Violence,1,,15006865MM10A,(M1),Battery
10807,Male,Caucasian,(M2),Driving License Suspended,1,4,(M2),Petit Theft,0,,,,
10808,Male,Caucasian,(F2),arrest case no charge,1,1,(M2),Disorderly Intoxication,1,,14006051CF10A,(F2),Agg Battery Grt/Bod/Harm
10809,Male,African-American,(F3),Felony Driving While Lic Suspd,0,,,,0,,,,
10810,Male,African-American,(F2),arrest case no charge,0,,,,0,,,,
10811,Male,Caucasian,(F3),Possession of Cocaine,0,,,,0,,,,
10812,Male,African-American,(F3),arrest case no charge,0,,,,0,,,,
10813,Male,African-American,(F2),arrest case no charge,0,,,,0,,,,
10814,Male,African-American,(F3),Possession of Cocaine,1,1,(M1),Resist/Obstruct W/O Violence,0,,,,
10815,Male,African-American,(M1),Battery,0,,,,0,,,,
10816,Male,Caucasian,(F2),arrest case no charge,0,,,,0,,,,
10817,Male,Other,(F3),Possession Of Methamphetamine,1,4,(F3),Possession of Cocaine,0,,,,
10818,Female,Caucasian,(F3),arrest case no charge,1,3,(F3),Grand Theft (Motor Vehicle),0,,,,
10819,Male,Asian,(F3),Grand Theft in the 3rd Degree,1,1,(F1),Murder in 2nd Degree,1,,15000287CF10A,(F1),Murder in 2nd Degree
10820,Male,Caucasian,(F3),arrest case no charge,0,,,,0,,,,
10821,Male,African-American,(F3),Possession of Cocaine,1,1,(M1),Viol Injunct Domestic Violence,0,,,,
10822,Male,Caucasian,(F3),Possession Child Pornography,0,,,,0,,,,
10823,Male,Hispanic,(M1),Battery,1,1,(M2),Driving License Suspended,0,,,,
10824,Female,African-American,(F3),Burglary Conveyance Unoccup,1,2,(M1),Viol Injunct Domestic Violence,0,,,,
10826,Male,African-American,(F3),Possession of Cocaine,0,,,,0,,,,
10827,Male,Caucasian,(F3),Felony Battery (Dom Strang),0,,,,0,,,,
10828,Male,Hispanic,(M1),Criminal Mischief>$200<$1000,1,1,(M2),Food License Violation,0,,,,
10829,Female,African-American,(F2),Burglary Unoccupied Dwelling,0,,,,0,,,,
10831,Female,Caucasian,(M1),Battery,1,5,(F3),Resist Officer w/Violence,1,,14001864CF10A,(F3),Battery on Law Enforc Officer
10832,Male,Hispanic,(M2),Susp Drivers Lic 1st Offense,0,,,,0,,,,
10833,Male,African-American,(F2),Attempted Aggravated Battery,0,,,,0,,,,
10834,Female,Caucasian,(F3),Possession of Cocaine,0,,,,0,,,,
10835,Male,Hispanic,(F7),Burglary Conveyance Armed,0,,,,0,,,,
10836,Male,African-American,(F3),Driving While License Revoked,1,1,(M1),Criminal Mischief>$200<$1000,0,,,,
10837,Male,African-American,(M1),Battery,0,,,,0,,,,
10838,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,1,(F3),Failure To Return Hired Vehicle,0,,,,
10839,Male,African-American,(M1),Battery,1,1,(M2),Operating W/O Valid License,1,,14001900CF10A,(F2),Agg Battery Grt/Bod/Harm
10840,Male,Caucasian,(M1),Battery,0,,,,0,,,,
10841,Male,African-American,(M1),Battery,1,1,(F3),Grand Theft (Motor Vehicle),0,,,,
10842,Male,African-American,(F7),arrest case no charge,0,,,,0,,,,
10843,Male,Hispanic,(M1),Battery,0,,,,0,,,,
